,name,top1,top5
1012,"(1,2,3,4,8,9,12)",0.68116,0.8805
1013,"(0,1,3,5,6,8,9,10,11,12,13,14)",0.67516,0.8755
1014,"(1,3,8,9,10,13,14)",0.68196,0.88076
1015,"(2,4,5,6,9,11,14)",0.6836,0.88084
1016,"(0,3,4,5,8,10,11,12,14)",0.67886,0.87798
1017,"(3,6,10,14)",0.68324,0.88184
1018,"(1,2,4,5,7,11,12,13,14)",0.68198,0.88042
1019,"(1,3,4,5,6,8,10,11,12)",0.682,0.88046
1020,"(1,2,3,9,11,13,14)",0.68158,0.88016
1021,"(0,2,5,7,8,11,13,14)",0.67806,0.8783
1022,"(0,1,2,3,4,5,6,7,9,12,14)",0.6721,0.87454
1023,"(1,2,5,6,7,8,10,11,14)",0.68134,0.88058
1024,"(2,3,5,7,8,9,10,11,14)",0.68332,0.88116
1025,"(0,2,3,4,6,7,9,11,12,13)",0.67644,0.87664
1026,"(0,6,7,8,10,11,14)",0.6791,0.8784
1027,"(6,7,8,9,14)",0.68302,0.88132
1028,"(1,4,5,6,9,11,12,13)",0.6824,0.88066
1029,"(4,8,9,10,12,13)",0.68288,0.88122
1030,"(2,4,6,7,10,12,14)",0.68182,0.88
1031,"(1,2,5,6,9,10,11,12)",0.68246,0.87942
1032,"(1,2,3,4,6,9,11,12,14)",0.68092,0.87992
1033,"(0,1,5,6,10)",0.67706,0.8768
1034,"(0,1,2,5,7,8,9,10,12,13,14)",0.67456,0.8749
1035,"(2,4,5,6,10,11,13)",0.68288,0.88092
1036,"(3,5,7,8)",0.68352,0.88214
1037,"(1,3,5,6,9,10,11,12,13)",0.68192,0.88018
1038,"(0,2,4,6,8,9,12)",0.67728,0.87704
1039,"(1,2,7,8,13,14)",0.68278,0.88134
1040,"(0,1,2,6,7,10,11,13)",0.67496,0.8751
1041,"(0,1,3,5,7,9,13,14)",0.67518,0.87596
1042,"(1,4,5,7,8,9,10,11,13)",0.6824,0.88044
1043,"(1,2,5,6,8,11,12)",0.68252,0.881
1044,"(0,3,4,6,7,9,10,11,14)",0.67754,0.87776
1045,"(0,1,2,3,4,7,10)",0.67354,0.87542
1046,"(0,1,3,4,5,7,9,11)",0.67584,0.87586
1047,"(0,1,2,3,5,7,8,9,10,14)",0.6742,0.87554
1048,"(1,2,8,9,10,11,12,14)",0.68238,0.88012
1049,"(2,3,8,10,11,14)",0.68326,0.88174
1050,"(0,4,5,9,12,13,14)",0.6782,0.87814
1051,"(0,5,7,9,11,13)",0.67898,0.87838
1052,"(0,8,9,10,11)",0.67994,0.87872
1053,"(1,2,4,5,8,11)",0.68204,0.88122
1054,"(1,2,5,6,10,13,14)",0.682,0.88066
1055,"(2,4,10,12,14)",0.68304,0.88092
1056,"(0,1,2,4,7,9,10,11,12,13)",0.67424,0.87384
1057,"(1,2,4,7,10,13,14)",0.6815,0.88002
1058,"(1,6,7,8,9,14)",0.68174,0.88134
1059,"(2,3,7,9,12,13)",0.6826,0.88072
1060,"(0,2,5,6,10,12,13,14)",0.67722,0.87732
1061,"(1,2,5,6,7,8,11,12)",0.68294,0.88088
1062,"(2,7,9,10,11,13)",0.68328,0.88064
1063,"(5,6,8,10,11,12,13,14)",0.68352,0.8809
1064,"(0,2,3,4,5,6,7,10,11,14)",0.67664,0.87692
1065,"(0,4,6,8,9,10,11,12,13)",0.67834,0.87744
1066,"(0,1,6,7,11,13)",0.67698,0.87668
1067,"(2,4,7,9,10,11,14)",0.68326,0.88074
1068,"(0,4,5,6,7,8,12,14)",0.67822,0.87832
1069,"(0,1,3,5,7,10,11,12,14)",0.6758,0.87554
1070,"(0,1,2,3,4,7,9,10)",0.67332,0.87488
1071,"(1,4,6,7,8,9,11,12,13,14)",0.68176,0.88086
1072,"(3,4,6,9,10,12,14)",0.68278,0.88086
1073,"(1,3,5,6,8,10,11)",0.68176,0.88078
1074,"(1,2,3,4,7,10,11,12,14)",0.68198,0.88018
1075,"(0,1,2,3,4,10,11,12,13,14)",0.67366,0.87516
1076,"(0,4,7,8,9,10,11,12,13,14)",0.6786,0.87748
1077,"(0,5,6,7,8,9,12,14)",0.67866,0.87812
1078,"(0,2,3,9,12,13)",0.67646,0.87696
1079,"(0,1,2,8,9,10,11,13,14)",0.67548,0.87594
1080,"(0,1,2,4,8,9,13,14)",0.67504,0.87558
1081,"(1,2,3,8,10,11,13,14)",0.68174,0.8804
1082,"(1,2,4,7,13)",0.68204,0.88038
1083,"(0,1,2,3,6)",0.67432,0.87618
1084,"(1,2,5,7,8,10,12,13,14)",0.68238,0.87996
1085,"(1,2,3,5,6,7,10,12,13,14)",0.68106,0.87994
1086,"(0,1,2,3,4,7,10,12,13)",0.67276,0.87456
1087,"(0,1,2,3,7,9,12,13,14)",0.67316,0.87446
1088,"(2,5,6,9,11,12,14)",0.6832,0.88084
1089,"(1,4,5,6,7,8,13)",0.68264,0.88124
1090,"(4,5,6,8,10,11,12,14)",0.68272,0.88114
1091,"(7,12,14)",0.68338,0.8814
1092,"(1,2,3,7,8,9,10)",0.68188,0.88056
1093,"(0,1,3,4,7,10,11,13)",0.6748,0.87602
1094,"(0,3,5,7,11,12,14)",0.6788,0.87822
1095,"(0,4,5,9,10,13)",0.67842,0.87822
1096,"(0,2,3,10,11,12,13,14)",0.67666,0.87706
1097,"(0,1,2,4,5,6,12,13)",0.67412,0.87512
1098,"(0,2,3,4,7,11,14)",0.67742,0.87742
1099,"(0,1,2,3,4,5,6,7,8)",0.67394,0.87578
1100,"(3,5,10,11,12,14)",0.68376,0.8814
1101,"(2,3,4,6,7,9,14)",0.68246,0.88052
1102,"(0,2,4,6,7,9,11,14)",0.67672,0.87738
1103,"(1,5,6,7,9,10,11,12,13)",0.6827,0.8803
1104,"(3,4,5,6,7,8,12,13,14)",0.68224,0.88126
1105,"(2,3,5,8,10,12,14)",0.68362,0.88046
1106,"(1,2,7,8,9,11)",0.68294,0.88094
1107,"(0,2,3,4,5,7,8,10,12,13,14)",0.67702,0.87682
1108,"(0,2,3,4,6,11,13,14)",0.67674,0.87712
1109,"(0,2,3,6,9,12,14)",0.67638,0.8765
1110,"(0,2,3,7,9,10,13,14)",0.6766,0.87652
1111,"(0,4,5,7,8,9,10,11)",0.6792,0.87886
1112,"(0,2,4,5,7,9,11,12,13,14)",0.67656,0.8771
1113,"(0,1,2,3,4,5,6,8,13,14)",0.67338,0.87566
1114,"(1,2,3,4,7,9,10,13,14)",0.68106,0.87966
1115,"(0,1,2,3,5,6,8)",0.67484,0.87626
1116,"(1,2,3,4,5,6,7,8,10,13)",0.68082,0.88022
1117,"(1,6,7,8,9,10,12,13)",0.68266,0.88014
1118,"(1,2,4,11,12,14)",0.6819,0.88088
1119,"(0,2,3,4,5,6,9,11,12,13,14)",0.67632,0.87626
1120,"(0,1,3,7,8,9,10,11,12)",0.67584,0.87546
1121,"(0,2,3,6,11,13)",0.67764,0.87762
1122,"(1,3,4,5,6,10,12,14)",0.68176,0.88016
1123,"(2,5,7,9,10,14)",0.6836,0.88092
1124,"(0,1,2,3,6,9,10,11,14)",0.67384,0.87488
1125,"(0,3,4,5,6,7,8,9,10,12,13)",0.67772,0.8771
1126,"(5,6,7,8,9,11,14)",0.68418,0.8819
1127,"(0,2,3,7,14)",0.67788,0.87696
1128,"(2,4,5,7,8,10,11,12,13)",0.68332,0.88036
1129,"(3,6,7,8,9,10,11,12,13,14)",0.68218,0.8803
1130,"(2,3,4,5,7,8,10,11,12,14)",0.68284,0.88034
1131,"(0,2,4,5,8,9,10,11,12,13,14)",0.67756,0.87738
1132,"(1,2,7,9)",0.68284,0.88058
1133,"(0,1,5,6,10,11,12,13,14)",0.67574,0.8763
1134,"(0,4,5,7,9,10,11,12,13)",0.67812,0.87742
1135,"(0,1,7,9,10,13)",0.67662,0.87576
1136,"(2,3,4,5,6,9,10,11,12,14)",0.68242,0.87988
1137,"(0,4,6,10,12,13,14)",0.67816,0.87812
1138,"(0,2,3,6,9,11,12)",0.67712,0.87686
1139,"(0,1,6,7,8,10,11,14)",0.67642,0.87604
1140,"(0,1,3,7,9,12)",0.67524,0.87552
1141,"(6,7,10)",0.68358,0.88152
1142,"(1,3,4,6,7,8,11,13,14)",0.68146,0.88098
1143,"(2,3,4,6,10,12,14)",0.68248,0.88014
1144,"(0,2,3,5,6,9,13)",0.67706,0.87698
1145,"(1,2,3,6,13)",0.68172,0.88092
1146,"(3,4,6,7,9,12)",0.6827,0.881
1147,"(3,4,5,8,12)",0.68338,0.88202
1148,"(1,2,4,5,6,9,10,11,13,14)",0.68112,0.87978
1149,"(0,4,7,8,9,10,12,13,14)",0.67824,0.87728
1150,"(2,4,5,7,8,12,13,14)",0.68352,0.8809
1151,"(0,3,4,6,7,8,9,10,11,12,14)",0.67814,0.877
1152,"(0,2,3,4,5,7,12,14)",0.67664,0.87712
1153,"(1,5,7,8,10,12)",0.68362,0.88082
1154,"(0,1,2,3,5,6,13)",0.6743,0.87584
1155,"(1,2,3,4,8,10)",0.68208,0.88104
1156,"(0,1,2,7,10,11,12,13)",0.67488,0.87528
1157,"(1,6,8,11,12,13)",0.6825,0.88082
1158,"(1,3,4,6,7,10,11,12,13,14)",0.6811,0.8802
1159,"(0,3,6,8,10,11,13)",0.67856,0.87832
1160,"(1,2,4,6,9,10,12,13,14)",0.68112,0.87938
1161,"(5,7,9,11)",0.68428,0.88212
1162,"(1,4,5,6,7,8,12,13)",0.68278,0.8808
1163,"(2,4,6,7,11,13)",0.68294,0.88086
1164,"(1,3,4,5,9,10,11,12,13,14)",0.68168,0.8797
1165,"(0,2,5,8,9,13)",0.67884,0.87804
1166,"(2,4,6,9,11,12,13)",0.68264,0.88042
1167,"(0,1,2,3,5,7,9,10,11,12,14)",0.67412,0.874
1168,"(2,4,7,8,9,11,13)",0.6839,0.88082
1169,"(0,2,6,7,8,12,13)",0.67728,0.87776
1170,"(5,6,8,9,10,14)",0.68402,0.8816
1171,"(1,3,6,7,13)",0.68192,0.88122
1172,"(2,4,5,7,8,10,11,13,14)",0.68312,0.88054
1173,"(2,3,4,8,11,12,13)",0.68276,0.88104
1174,"(0,3,5,6,7,13)",0.67838,0.87794
1175,"(1,2,3,6,9,10,13,14)",0.68128,0.87982
1176,"(1,2,5,6,11,13)",0.68234,0.88094
1177,"(0,2,3,4,6,8,11,12,13,14)",0.6766,0.87732
1178,"(0,1,3,6,7,8,10,12)",0.67554,0.87568
1179,"(0,2,6,7,8,10,12,13)",0.67722,0.87732
1180,"(1,5,7,10,11,12)",0.683,0.88094
1181,"(6,11,12,14)",0.68354,0.88162
1182,"(0,2,4,5,8,11,13)",0.67814,0.879
1183,"(0,1,5,6,7,8,14)",0.67684,0.87698
1184,"(1,2,3,4,5,6,7,10,12,14)",0.68148,0.87966
1185,"(1,2,7,13)",0.6825,0.8806
1186,"(0,1,2,6,7,9,10,12,13,14)",0.67306,0.87398
1187,"(0,1,2,4,5,6,10,11,13)",0.6747,0.87556
1188,"(1,2,3,5,6,8,10,12,13,14)",0.68158,0.87962
1189,"(0,2,3,4,7,9,10,11,12)",0.67772,0.87642
1190,"(2,4,5,7,12,14)",0.6831,0.8806
1191,"(1,3,4,5,6,7,8,10,11)",0.68138,0.8805
1192,"(0,1,2,4,5,6,11,14)",0.67492,0.8762
1193,"(0,1,2,4,5,7,8,9,13,14)",0.67472,0.87562
1194,"(1,2,3,5,7,10)",0.68192,0.88096
1195,"(6,7,8,12,13)",0.68386,0.88142
1196,"(0,1,6,10,11,13)",0.67614,0.87714
1197,"(0,2,3,4,6,8,9,10,11,12)",0.67772,0.87666
1198,"(1,2,3,4,5,6,12)",0.68122,0.88038
1199,"(2,3,4,5,6,7,10,11,13)",0.68136,0.88082
1200,"(2,3,10)",0.6835,0.88158
1201,"(0,1,3,5,6,7,9,11)",0.6758,0.8754
1202,"(0,1,2,10,11,14)",0.67502,0.87604
1203,"(0,1,2,5,6,7,9,11,12,14)",0.67474,0.8752
1204,"(1,2,3,4,8,11)",0.68228,0.88154
1205,"(0,3,4,7,9,10)",0.67808,0.87774
1206,"(0,3,4,5,6,7,9,10,11,13,14)",0.6766,0.87726
1207,"(0,2,4,7,8,9,10,13)",0.67778,0.87752
1208,"(0,3,4,5,10,12)",0.6787,0.8781
1209,"(1,2,3,4,7,8,9,10,12,13)",0.68162,0.87986
1210,"(0,1,4,5,8,14)",0.67698,0.87662
1211,"(0,6,7,8,9,10,11,14)",0.67902,0.87776
1212,"(2,4,5,6,7,8,9,10,11,13,14)",0.68296,0.88072
1213,"(1,3,10,11,12)",0.68216,0.8804
1214,"(3,4,5,6,7,8,10,14)",0.68236,0.8814
1215,"(2,3,4,5,7,8,11,12,13)",0.68294,0.88048
1216,"(1,3,8,9,11)",0.6824,0.88192
1217,"(0,1,2,3,6,7,10,13,14)",0.67372,0.87574
1218,"(1,2,8,10,11,12,13)",0.68214,0.88004
1219,"(0,4,8,9,10,11,12)",0.67946,0.87794
1220,"(1,4,10,12,14)",0.68262,0.8807
1221,"(1,2,4,5,6,8,9,10,11,13,14)",0.68118,0.88024
1222,"(0,1,2,6,7,8,9,11,13,14)",0.67508,0.87566
1223,"(0,1,2,3,6,7,8,9,11,12)",0.67436,0.87496
1224,"(1,4,10,12)",0.68272,0.88066
1225,"(0,1,2,3,4,5,6,9,10,12,14)",0.67272,0.87382
1226,"(2,3,4,6,9,11)",0.68242,0.88056
1227,"(0,3,5,7,9,11,12,13)",0.67774,0.87768
1228,"(1,6,7,9,10,12,14)",0.68204,0.88004
1229,"(0,1,3,5,7,8,9,10,11,13)",0.67558,0.8762
1230,"(2,4,7,11,14)",0.6838,0.88146
1231,"(1,2,4,5,10,13,14)",0.68172,0.88056
1232,"(4,5,7,9,10,13,14)",0.68292,0.8805
1233,"(0,1,5,6,7,8,9,12,13)",0.67636,0.87622
1234,"(2,3,4,6,8,9,10,11,12)",0.68228,0.88026
1235,"(2,4,5,6,8,10,11,12,13,14)",0.68232,0.8804
1236,"(1,2,3,5,6,10,11)",0.68176,0.88048
1237,"(1,2,3,4,5,7,9,11,13)",0.6808,0.88022
1238,"(2,3,4,5,8,10,11,12)",0.68328,0.88054
1239,"(1,2,3,6,9,10,12,13,14)",0.6812,0.87908
1240,"(1,6,10,11,13)",0.6827,0.88112
1241,"(1,2,3,6,8,11,12,13)",0.68218,0.88018
1242,"(1,2,3,6,7,8,9,11,12,14)",0.68168,0.8804
1243,"(1,3,7,10,11,12,13)",0.68222,0.88034
1244,"(0,1,2,4,6,8,9,12,14)",0.67438,0.87492
1245,"(0,1,4,5,7,8,13,14)",0.67646,0.87712
1246,"(0,1,2,4,6,9,13,14)",0.674,0.87484
1247,"(1,4,6,7,8,10,11,12,13,14)",0.68194,0.8801
1248,"(1,5,6,11,12,13,14)",0.68372,0.8809
1249,"(4,5,6,9,10,12,13)",0.68294,0.88016
1250,"(1,11,12,13,14)",0.6834,0.88176
1251,"(0,2,3,5,7,8)",0.67774,0.87768
1252,"(0,1,2,3,4,5,6,7,10,12,13)",0.6723,0.8746
1253,"(1,2,3,5,6,7,8,12,14)",0.68152,0.88008
1254,"(2,3,4,7,9,10,12,14)",0.68224,0.8804
1255,"(2,4,5,8,9,10,12,14)",0.68324,0.88062
1256,"(0,3,5,9,10)",0.67854,0.87832
1257,"(0,6,7,9,11,14)",0.67878,0.8782
1258,"(0,1,2,4,5,7,8,9,10,11,12,14)",0.67462,0.87424
1259,"(1,2,4,10,11)",0.6815,0.88066
1260,"(0,4,5,7,9,11,13)",0.67826,0.87842
1261,"(1,2,6,7,8,10,11)",0.68202,0.88044
1262,"(0,1,2,6,7,9,12,13)",0.67388,0.8745
1263,"(0,1,3,4,8,9,11,13,14)",0.67518,0.87586
1264,"(4,10,11,13,14)",0.68348,0.88184
1265,"(1,8,11,12)",0.68312,0.88164
1266,"(1,3,4,5,6,8,11,12)",0.6819,0.88112
1267,"(0,1,2,6,7,8,11,12,13,14)",0.6747,0.87542
1268,"(1,2,8,10)",0.68256,0.88136
1269,"(1,2,4,6,8,11,12)",0.68172,0.88102
1270,"(2,3,5,8,12,13)",0.68326,0.88096
1271,"(1,5,8,9,10,11,13)",0.68336,0.88132
1272,"(0,1,2,3,6,8,11,13,14)",0.67442,0.87576
1273,"(0,6,11,12)",0.6801,0.87886
1274,"(1,4,8,9,10,11,12,14)",0.68222,0.88054
1275,"(0,2,3,5,9,10,11,12,13)",0.67734,0.87682
1276,"(0,2,3,4,6,8,11,12,13)",0.67702,0.87748
1277,"(2,3,4,5,6,10,13,14)",0.6824,0.88004
1278,"(0,3,5,7,12,13)",0.67834,0.8779
1279,"(0,1,4,5,7,8,9,11,14)",0.67664,0.87638
1280,"(3,4,5,6,8,10,12)",0.68232,0.88124
1281,"(0,4,5,7,8,10,11,14)",0.67942,0.87914
1282,"(2,3,5,6,7,9,12,14)",0.68278,0.88034
1283,"(0,3,5,6,8,9,10,12,14)",0.6781,0.8775
1284,"(0,4,5,7,8,9,10,11,14)",0.67912,0.87878
1285,"(1,3,5,11,12)",0.68272,0.88154
1286,"(0,1,2,5,6,14)",0.67532,0.87572
1287,"(2,5,6,9,11,13)",0.68316,0.88094
1288,"(0,5,6,7,9,11,12)",0.67918,0.8779
1289,"(1,2,3,5,6,7,11,12,13,14)",0.68174,0.87992
1290,"(0,8,9,10)",0.67974,0.87848
1291,"(0,3,5,6,7,8,11,14)",0.67844,0.8781
1292,"(1,3,6,9,11,13)",0.68186,0.88088
1293,"(0,1,3,4,7,8,11,12,14)",0.67526,0.8758
1294,"(2,4,6,7,8,9,10,13)",0.68298,0.88016
1295,"(0,1,2,4,6,7,8,10,12)",0.67422,0.87464
1296,"(1,2,5,10,12,14)",0.68294,0.88072
1297,"(1,2,3,4,7,8,9,10,11,12)",0.68186,0.87972
1298,"(0,5,6,8,9,11,12,13)",0.67916,0.87818
1299,"(0,2,3,4,5,6,9,10,11,13)",0.67688,0.8769
1300,"(0,2,3,4,5,8,11)",0.67864,0.8785
1301,"(0,1,3,4,5,6,7,8,9,13)",0.6746,0.87614
1302,"(1,2,4,6,7,8,10,14)",0.68168,0.88016
1303,"(0,2,4,8,9,11,13)",0.67866,0.87808
1304,"(0,2,3,5,8,11,12,13)",0.67776,0.87714
1305,"(0,2,3,7,13,14)",0.67806,0.8774
1306,"(0,1,2,5,6,7,12,14)",0.67502,0.87532
1307,"(0,3,6,7,8,9,14)",0.67848,0.87774
1308,"(4,5,8,10,13)",0.68332,0.88182
1309,"(2,4,8,9,11,13)",0.68368,0.88148
1310,"(0,3,7,8,9,10,11,12)",0.67872,0.87758
1311,"(0,1,3,5,6,7,8,12,13,14)",0.67554,0.8759
1312,"(1,2,3,4,7,11,12,13,14)",0.68176,0.88026
1313,"(0,1,7,9,10)",0.67654,0.87596
1314,"(0,1,2,5,7,9,11,13,14)",0.67558,0.87532
1315,"(2,3,4,5,7,8,11)",0.68332,0.8817
1316,"(1,2,3,4,5,6,8,10)",0.68192,0.88072
1317,"(6,9,11,12,13)",0.68388,0.8815
1318,"(0,1,2,3,5,10,13,14)",0.67456,0.87606
1319,"(0,1,2,4,6,7,10,12)",0.6739,0.8747
1320,"(0,1,4,5,7,8,10,11,13,14)",0.67592,0.87636
1321,"(2,5,6,7,8,9,11,14)",0.68316,0.88114
1322,"(3,7,8,9,14)",0.68256,0.8822
1323,"(0,1,2,3,6,7,9,10,11,13,14)",0.6726,0.8746
1324,"(1,5,6,7,8,9,13,14)",0.68266,0.8808
1325,"(0,1,2,3,4,5,6,9,10,11,12,13)",0.67262,0.87394
1326,"(1,4,8,10,12,13,14)",0.68242,0.8804
1327,"(1,3,4,5,8,9,10,11,12,14)",0.68162,0.88008
1328,"(3,4,11,12,14)",0.6834,0.88152
1329,"(0,1,2,5,7,9,13,14)",0.6748,0.87558
1330,"(0,1,4,5,6,8,10,13,14)",0.67642,0.87646
1331,"(1,2,3,4,6,7,10,13)",0.68126,0.8802
1332,"(0,2,3,4,5,6,7,10)",0.67686,0.87756
1333,"(0,1,3,5,6,7,14)",0.67578,0.8761
1334,"(0,1,6,10,14)",0.67622,0.87648
1335,"(0,2,6,7,9,11,12,14)",0.67698,0.87646
1336,"(4,6,7,8,9,11,12,14)",0.6834,0.88122
1337,"(0,5,6,7,8,13)",0.67914,0.87878
1338,"(2,3,4,7,9,12,14)",0.68296,0.8802
1339,"(0,1,3,4,5,6,7,14)",0.6754,0.8761
1340,"(0,1,6,8,11,14)",0.67658,0.8774
1341,"(2,4,6,8,9,11,12)",0.68314,0.88092
1342,"(0,1,3,4,6,7,9,11,12,13)",0.67488,0.87496
1343,"(3,4,5,6,11,12)",0.68356,0.88148
1344,"(0,1,3,7,11,12)",0.67672,0.87594
1345,"(2,3,8,10)",0.68342,0.88194
1346,"(3,8,9,11,12)",0.68322,0.88194
1347,"(3,6,10,11)",0.68226,0.8818
1348,"(0,3,4,5,8,9,12,13,14)",0.67834,0.87758
1349,"(0,1,8,10,11,13)",0.6771,0.87758
1350,"(1,4,7,8)",0.68274,0.88174
